"resource","quality","season","zone","value"
"manure","energy","shoulder","factory",0.00
"manure","energy","wint","factory_assembly",0.00
"manure","energy","sum","factory_assembly",0.00
"manure","energy","shoulder","factory_assembly",0.00
"manure","energy","wint","factory_blades",0.00
"manure","energy","sum","factory_blades",0.00
"manure","energy","shoulder","factory_blades",0.00
"manure","energy","wint","hospital",0.00
"manure","energy","sum","hospital",0.00
"manure","energy","shoulder","hospital",0.00
"manure","energy","wint","multifunction",0.00
"manure","energy","sum","multifunction",0.00
"manure","energy","shoulder","multifunction",0.00
"manure","energy","wint","northDistrict",0.00
"manure","energy","sum","northDistrict",0.00
"manure","energy","shoulder","northDistrict",0.00
"manure","energy","wint","quality",0.00
"manure","energy","sum","quality",0.00
"manure","energy","shoulder","quality",0.00
"manure","energy","wint","reserved",0.00
"manure","energy","sum","reserved",0.00
"manure","energy","shoulder","reserved",0.00
"manure","energy","wint","residential",0.00
"manure","energy","sum","residential",0.00
"manure","energy","shoulder","residential",0.00
"manure","energy","wint","school",0.00
"manure","energy","sum","school",0.00
"manure","energy","shoulder","school",0.00
"manure","energy","wint","tech",0.00
"manure","energy","sum","tech",0.00
"manure","energy","shoulder","tech",0.00
"metal","mass","wint","dormitories",0.00
"metal","mass","sum","dormitories",0.00
"metal","mass","shoulder","dormitories",0.00
"metal","mass","wint","energyIsland",0.00
"metal","mass","sum","energyIsland",0.00
"metal","mass","shoulder","energyIsland",0.00
"metal","mass","wint","factory",0.00
"metal","mass","sum","factory",0.00
"metal","mass","shoulder","factory",0.00
"metal","mass","wint","factory_assembly",0.00
"metal","mass","sum","factory_assembly",0.00
"metal","mass","shoulder","factory_assembly",0.00
"metal","mass","wint","factory_blades",0.00
"metal","mass","sum","factory_blades",0.00
"metal","mass","shoulder","factory_blades",0.00
"metal","mass","wint","hospital",0.00
"metal","mass","sum","hospital",0.00
"metal","mass","shoulder","hospital",0.00
"metal","mass","wint","multifunction",0.00
"metal","mass","sum","multifunction",0.00
"metal","mass","shoulder","multifunction",0.00
"metal","mass","wint","northDistrict",0.00
"metal","mass","sum","northDistrict",0.00
"metal","mass","shoulder","northDistrict",0.00
"metal","mass","wint","quality",0.00
"metal","mass","sum","quality",0.00
"metal","mass","shoulder","quality",0.00
"metal","mass","wint","reserved",0.00
"metal","mass","sum","reserved",0.00
"metal","mass","shoulder","reserved",0.00
"metal","mass","wint","residential",0.00
"metal","mass","sum","residential",0.00
"metal","mass","shoulder","residential",0.00
"metal","mass","wint","school",0.00
"metal","mass","sum","school",0.00
"metal","mass","shoulder","school",0.00
"metal","mass","wint","tech",0.00
"metal","mass","sum","tech",0.00
"metal","mass","shoulder","tech",0.00
"metal","energy","wint","dormitories",0.00
"metal","energy","sum","dormitories",0.00
"metal","energy","shoulder","dormitories",0.00
"metal","energy","wint","energyIsland",0.00
"metal","energy","sum","energyIsland",0.00
"metal","energy","shoulder","energyIsland",0.00
"metal","energy","wint","factory",0.00
"metal","energy","sum","factory",0.00
"metal","energy","shoulder","factory",0.00
"metal","energy","wint","factory_assembly",0.00
"metal","energy","sum","factory_assembly",0.00
"metal","energy","shoulder","factory_assembly",0.00
"metal","energy","wint","factory_blades",0.00
"metal","energy","sum","factory_blades",0.00
"metal","energy","shoulder","factory_blades",0.00
"metal","energy","wint","hospital",0.00
"metal","energy","sum","hospital",0.00
"metal","energy","shoulder","hospital",0.00
"metal","energy","wint","multifunction",0.00
"metal","energy","sum","multifunction",0.00
"metal","energy","shoulder","multifunction",0.00
"metal","energy","wint","northDistrict",0.00
"metal","energy","sum","northDistrict",0.00
"metal","energy","shoulder","northDistrict",0.00
"metal","energy","wint","quality",0.00
"metal","energy","sum","quality",0.00
"metal","energy","shoulder","quality",0.00
"metal","energy","wint","reserved",0.00
"metal","energy","sum","reserved",0.00
"metal","energy","shoulder","reserved",0.00
"metal","energy","wint","residential",0.00
"metal","energy","sum","residential",0.00
"metal","energy","shoulder","residential",0.00
"metal","energy","wint","school",0.00
"metal","energy","sum","school",0.00
"metal","energy","shoulder","school",0.00
"metal","energy","wint","tech",0.00
"metal","energy","sum","tech",0.00
"metal","energy","shoulder","tech",0.00
"methane","mass","wint","dormitories",0.00
"methane","mass","sum","dormitories",0.00
"methane","mass","shoulder","dormitories",0.00
"methane","mass","wint","energyIsland",0.00
"methane","mass","sum","energyIsland",0.00
"methane","mass","shoulder","energyIsland",0.00
"methane","mass","wint","factory",0.00
"methane","mass","sum","factory",0.00
"methane","mass","shoulder","factory",0.00
"methane","mass","wint","factory_assembly",0.00
"methane","mass","sum","factory_assembly",0.00
"methane","mass","shoulder","factory_assembly",0.00
"methane","mass","wint","factory_blades",0.00
"methane","mass","sum","factory_blades",0.00
"methane","mass","shoulder","factory_blades",0.00
"methane","mass","wint","hospital",0.00
"methane","mass","sum","hospital",0.00
"methane","mass","shoulder","hospital",0.00
"methane","mass","wint","multifunction",0.00
"methane","mass","sum","multifunction",0.00
"methane","mass","shoulder","multifunction",0.00
"methane","mass","wint","northDistrict",0.00
"methane","mass","sum","northDistrict",0.00
"methane","mass","shoulder","northDistrict",0.00
"methane","mass","wint","quality",0.00
"methane","mass","sum","quality",0.00
"methane","mass","shoulder","quality",0.00
"methane","mass","wint","reserved",0.00
"methane","mass","sum","reserved",0.00
"methane","mass","shoulder","reserved",0.00
"methane","mass","wint","residential",0.00
"methane","mass","sum","residential",0.00
"methane","mass","shoulder","residential",0.00
"methane","mass","wint","school",0.00
"methane","mass","sum","school",0.00
"methane","mass","shoulder","school",0.00
"methane","mass","wint","tech",0.00
"methane","mass","sum","tech",0.00
"methane","mass","shoulder","tech",0.00
"methane","energy","wint","dormitories",0.00
"methane","energy","sum","dormitories",0.00
"methane","energy","shoulder","dormitories",0.00
"methane","energy","wint","energyIsland",0.00
"methane","energy","sum","energyIsland",0.00
"methane","energy","shoulder","energyIsland",0.00
"methane","energy","wint","factory",0.00
"methane","energy","sum","factory",0.00
"methane","energy","shoulder","factory",0.00
"methane","energy","wint","factory_assembly",0.00
"methane","energy","sum","factory_assembly",0.00
"methane","energy","shoulder","factory_assembly",0.00
"methane","energy","wint","factory_blades",0.00
"methane","energy","sum","factory_blades",0.00
"methane","energy","shoulder","factory_blades",0.00
"methane","energy","wint","hospital",0.00
"methane","energy","sum","hospital",0.00
"methane","energy","shoulder","hospital",0.00
"methane","energy","wint","multifunction",0.00
"methane","energy","sum","multifunction",0.00
"methane","energy","shoulder","multifunction",0.00
"methane","energy","wint","northDistrict",0.00
"methane","energy","sum","northDistrict",0.00
"methane","energy","shoulder","northDistrict",0.00
"methane","energy","wint","quality",0.00
"methane","energy","sum","quality",0.00
"methane","energy","shoulder","quality",0.00
"methane","energy","wint","reserved",0.00
"methane","energy","sum","reserved",0.00
"methane","energy","shoulder","reserved",0.00
"methane","energy","wint","residential",0.00
"methane","energy","sum","residential",0.00
"methane","energy","shoulder","residential",0.00
"methane","energy","wint","school",0.00
"methane","energy","sum","school",0.00
"methane","energy","shoulder","school",0.00
"methane","energy","wint","tech",0.00
"methane","energy","sum","tech",0.00
"methane","energy","shoulder","tech",0.00
"methanol","mass","wint","dormitories",0.00
"methanol","mass","sum","dormitories",0.00
"methanol","mass","shoulder","dormitories",0.00
"methanol","mass","wint","energyIsland",0.00
"methanol","mass","sum","energyIsland",0.00
"methanol","mass","shoulder","energyIsland",0.00
"methanol","mass","wint","factory",0.00
"methanol","mass","sum","factory",0.00
"methanol","mass","shoulder","factory",0.00
"methanol","mass","wint","factory_assembly",0.00
"methanol","mass","sum","factory_assembly",0.00
"methanol","mass","shoulder","factory_assembly",0.00
"methanol","mass","wint","factory_blades",0.00
"methanol","mass","sum","factory_blades",0.00
"methanol","mass","shoulder","factory_blades",0.00
"methanol","mass","wint","hospital",0.00
"methanol","mass","sum","hospital",0.00
"methanol","mass","shoulder","hospital",0.00
"methanol","mass","wint","multifunction",0.00
"methanol","mass","sum","multifunction",0.00
"methanol","mass","shoulder","multifunction",0.00
"methanol","mass","wint","northDistrict",0.00
"methanol","mass","sum","northDistrict",0.00
"methanol","mass","shoulder","northDistrict",0.00
"methanol","mass","wint","quality",0.00
"methanol","mass","sum","quality",0.00
"methanol","mass","shoulder","quality",0.00
"methanol","mass","wint","reserved",0.00
"methanol","mass","sum","reserved",0.00
"methanol","mass","shoulder","reserved",0.00
"methanol","mass","wint","residential",0.00
"methanol","mass","sum","residential",0.00
"methanol","mass","shoulder","residential",0.00
"methanol","mass","wint","school",0.00
"methanol","mass","sum","school",0.00
"methanol","mass","shoulder","school",0.00
"methanol","mass","wint","tech",0.00
"methanol","mass","sum","tech",0.00
"methanol","mass","shoulder","tech",0.00
"methanol","energy","wint","dormitories",0.00
"methanol","energy","sum","dormitories",0.00
"methanol","energy","shoulder","dormitories",0.00
"methanol","energy","wint","energyIsland",0.00
"methanol","energy","sum","energyIsland",0.00
"methanol","energy","shoulder","energyIsland",0.00
"methanol","energy","wint","factory",0.00
"methanol","energy","sum","factory",0.00
"methanol","energy","shoulder","factory",0.00
"methanol","energy","wint","factory_assembly",0.00
"methanol","energy","sum","factory_assembly",0.00
"methanol","energy","shoulder","factory_assembly",0.00
"methanol","energy","wint","factory_blades",0.00
"methanol","energy","sum","factory_blades",0.00
"methanol","energy","shoulder","factory_blades",0.00
"methanol","energy","wint","hospital",0.00
"methanol","energy","sum","hospital",0.00
"methanol","energy","shoulder","hospital",0.00
"methanol","energy","wint","multifunction",0.00
"methanol","energy","sum","multifunction",0.00
"methanol","energy","shoulder","multifunction",0.00
"methanol","energy","wint","northDistrict",0.00
"methanol","energy","sum","northDistrict",0.00
"methanol","energy","shoulder","northDistrict",0.00
"methanol","energy","wint","quality",0.00
"methanol","energy","sum","quality",0.00
"methanol","energy","shoulder","quality",0.00
"methanol","energy","wint","reserved",0.00
"methanol","energy","sum","reserved",0.00
"methanol","energy","shoulder","reserved",0.00
"methanol","energy","wint","residential",0.00
"methanol","energy","sum","residential",0.00
"methanol","energy","shoulder","residential",0.00
"methanol","energy","wint","school",0.00
"methanol","energy","sum","school",0.00
"methanol","energy","shoulder","school",0.00
"methanol","energy","wint","tech",0.00
"methanol","energy","sum","tech",0.00
"methanol","energy","shoulder","tech",0.00
"MSW","mass","wint","dormitories",0.00
"MSW","mass","sum","dormitories",0.00
"MSW","mass","shoulder","dormitories",0.00
"MSW","mass","wint","energyIsland",0.00
"MSW","mass","sum","energyIsland",0.00
"MSW","mass","shoulder","energyIsland",0.00
"MSW","mass","wint","factory",0.00
"MSW","mass","sum","factory",0.00
"MSW","mass","shoulder","factory",0.00
"MSW","mass","wint","factory_assembly",0.00
"MSW","mass","sum","factory_assembly",0.00
"MSW","mass","shoulder","factory_assembly",0.00
"MSW","mass","wint","factory_blades",0.00
"MSW","mass","sum","factory_blades",0.00
"MSW","mass","shoulder","factory_blades",0.00
"MSW","mass","wint","hospital",0.00
"MSW","mass","sum","hospital",0.00
"MSW","mass","shoulder","hospital",0.00
"MSW","mass","wint","multifunction",0.00
"MSW","mass","sum","multifunction",0.00
"MSW","mass","shoulder","multifunction",0.00
"MSW","mass","wint","northDistrict",0.00
"MSW","mass","sum","northDistrict",0.00
"MSW","mass","shoulder","northDistrict",0.00
"MSW","mass","wint","quality",0.00
"MSW","mass","sum","quality",0.00
"MSW","mass","shoulder","quality",0.00
"MSW","mass","wint","reserved",0.00
"MSW","mass","sum","reserved",0.00
"MSW","mass","shoulder","reserved",0.00
"MSW","mass","wint","residential",0.00
"MSW","mass","sum","residential",0.00
"MSW","mass","shoulder","residential",0.00
"MSW","mass","wint","school",0.00
"MSW","mass","sum","school",0.00
"MSW","mass","shoulder","school",0.00
"MSW","mass","wint","tech",0.00
"MSW","mass","sum","tech",0.00
"MSW","mass","shoulder","tech",0.00
"MSW","energy","wint","dormitories",0.00
"MSW","energy","sum","dormitories",0.00
"MSW","energy","shoulder","dormitories",0.00
"MSW","energy","wint","energyIsland",0.00
"MSW","energy","sum","energyIsland",0.00
"MSW","energy","shoulder","energyIsland",0.00
"MSW","energy","wint","factory",0.00
"MSW","energy","sum","factory",0.00
"MSW","energy","shoulder","factory",0.00
"MSW","energy","wint","factory_assembly",0.00
"MSW","energy","sum","factory_assembly",0.00
"MSW","energy","shoulder","factory_assembly",0.00
"MSW","energy","wint","factory_blades",0.00
"MSW","energy","sum","factory_blades",0.00
"MSW","energy","shoulder","factory_blades",0.00
"MSW","energy","wint","hospital",0.00
"MSW","energy","sum","hospital",0.00
"MSW","energy","shoulder","hospital",0.00
"MSW","energy","wint","multifunction",0.00
"MSW","energy","sum","multifunction",0.00
"MSW","energy","shoulder","multifunction",0.00
"MSW","energy","wint","northDistrict",0.00
"MSW","energy","sum","northDistrict",0.00
"MSW","energy","shoulder","northDistrict",0.00
"MSW","energy","wint","quality",0.00
"MSW","energy","sum","quality",0.00
"MSW","energy","shoulder","quality",0.00
"MSW","energy","wint","reserved",0.00
"MSW","energy","sum","reserved",0.00
"MSW","energy","shoulder","reserved",0.00
"MSW","energy","wint","residential",0.00
"MSW","energy","sum","residential",0.00
"MSW","energy","shoulder","residential",0.00
"MSW","energy","wint","school",0.00
"MSW","energy","sum","school",0.00
"MSW","energy","shoulder","school",0.00
"MSW","energy","wint","tech",0.00
"MSW","energy","sum","tech",0.00
"MSW","energy","shoulder","tech",0.00
"nuclearFuelSpent","mass","wint","dormitories",0.00
"nuclearFuelSpent","mass","sum","dormitories",0.00
"nuclearFuelSpent","mass","shoulder","dormitories",0.00
"nuclearFuelSpent","mass","wint","energyIsland",0.00
"nuclearFuelSpent","mass","sum","energyIsland",0.00
