"process","resource","season","zone","value"
"anaerobicFermentation","coke","sum","tech",0.00
"anaerobicFermentation","coke","shoulder","tech",0.00
"anaerobicFermentation","cold_primary_feed","wint","dormitories",0.00
"anaerobicFermentation","cold_primary_feed","sum","dormitories",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","dormitories",0.00
"anaerobicFermentation","cold_primary_feed","wint","energyIsland",0.00
"anaerobicFermentation","cold_primary_feed","sum","energyIsland",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","energyIsland",0.00
"anaerobicFermentation","cold_primary_feed","wint","factory",0.00
"anaerobicFermentation","cold_primary_feed","sum","factory",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","factory",0.00
"anaerobicFermentation","cold_primary_feed","wint","factory_assembly",0.00
"anaerobicFermentation","cold_primary_feed","sum","factory_assembly",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","factory_assembly",0.00
"anaerobicFermentation","cold_primary_feed","wint","factory_blades",0.00
"anaerobicFermentation","cold_primary_feed","sum","factory_blades",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","factory_blades",0.00
"anaerobicFermentation","cold_primary_feed","wint","hospital",0.00
"anaerobicFermentation","cold_primary_feed","sum","hospital",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","hospital",0.00
"anaerobicFermentation","cold_primary_feed","wint","multifunction",0.00
"anaerobicFermentation","cold_primary_feed","sum","multifunction",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","multifunction",0.00
"anaerobicFermentation","cold_primary_feed","wint","northDistrict",0.00
"anaerobicFermentation","cold_primary_feed","sum","northDistrict",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","northDistrict",0.00
"anaerobicFermentation","cold_primary_feed","wint","quality",0.00
"anaerobicFermentation","cold_primary_feed","sum","quality",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","quality",0.00
"anaerobicFermentation","cold_primary_feed","wint","reserved",0.00
"anaerobicFermentation","cold_primary_feed","sum","reserved",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","reserved",0.00
"anaerobicFermentation","cold_primary_feed","wint","residential",0.00
"anaerobicFermentation","cold_primary_feed","sum","residential",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","residential",0.00
"anaerobicFermentation","cold_primary_feed","wint","school",0.00
"anaerobicFermentation","cold_primary_feed","sum","school",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","school",0.00
"anaerobicFermentation","cold_primary_feed","wint","tech",0.00
"anaerobicFermentation","cold_primary_feed","sum","tech",0.00
"anaerobicFermentation","cold_primary_feed","shoulder","tech",0.00
"anaerobicFermentation","cold_primary_return","wint","dormitories",0.00
"anaerobicFermentation","cold_primary_return","sum","dormitories",0.00
"anaerobicFermentation","cold_primary_return","shoulder","dormitories",0.00
"anaerobicFermentation","cold_primary_return","wint","energyIsland",0.00
"anaerobicFermentation","cold_primary_return","sum","energyIsland",0.00
"anaerobicFermentation","cold_primary_return","shoulder","energyIsland",0.00
"anaerobicFermentation","cold_primary_return","wint","factory",0.00
"anaerobicFermentation","cold_primary_return","sum","factory",0.00
"anaerobicFermentation","cold_primary_return","shoulder","factory",0.00
"anaerobicFermentation","cold_primary_return","wint","factory_assembly",0.00
"anaerobicFermentation","cold_primary_return","sum","factory_assembly",0.00
"anaerobicFermentation","cold_primary_return","shoulder","factory_assembly",0.00
"anaerobicFermentation","cold_primary_return","wint","factory_blades",0.00
"anaerobicFermentation","cold_primary_return","sum","factory_blades",0.00
"anaerobicFermentation","cold_primary_return","shoulder","factory_blades",0.00
"anaerobicFermentation","cold_primary_return","wint","hospital",0.00
"anaerobicFermentation","cold_primary_return","sum","hospital",0.00
"anaerobicFermentation","cold_primary_return","shoulder","hospital",0.00
"anaerobicFermentation","cold_primary_return","wint","multifunction",0.00
"anaerobicFermentation","cold_primary_return","sum","multifunction",0.00
"anaerobicFermentation","cold_primary_return","shoulder","multifunction",0.00
"anaerobicFermentation","cold_primary_return","wint","northDistrict",0.00
"anaerobicFermentation","cold_primary_return","sum","northDistrict",0.00
"anaerobicFermentation","cold_primary_return","shoulder","northDistrict",0.00
"anaerobicFermentation","cold_primary_return","wint","quality",0.00
"anaerobicFermentation","cold_primary_return","sum","quality",0.00
"anaerobicFermentation","cold_primary_return","shoulder","quality",0.00
"anaerobicFermentation","cold_primary_return","wint","reserved",0.00
"anaerobicFermentation","cold_primary_return","sum","reserved",0.00
"anaerobicFermentation","cold_primary_return","shoulder","reserved",0.00
"anaerobicFermentation","cold_primary_return","wint","residential",0.00
"anaerobicFermentation","cold_primary_return","sum","residential",0.00
"anaerobicFermentation","cold_primary_return","shoulder","residential",0.00
"anaerobicFermentation","cold_primary_return","wint","school",0.00
"anaerobicFermentation","cold_primary_return","sum","school",0.00
"anaerobicFermentation","cold_primary_return","shoulder","school",0.00
"anaerobicFermentation","cold_primary_return","wint","tech",0.00
"anaerobicFermentation","cold_primary_return","sum","tech",0.00
"anaerobicFermentation","cold_primary_return","shoulder","tech",0.00
"anaerobicFermentation","cold_secondary_feed","wint","dormitories",0.00
"anaerobicFermentation","cold_secondary_feed","sum","dormitories",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","dormitories",0.00
"anaerobicFermentation","cold_secondary_feed","wint","energyIsland",0.00
"anaerobicFermentation","cold_secondary_feed","sum","energyIsland",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","energyIsland",0.00
"anaerobicFermentation","cold_secondary_feed","wint","factory",0.00
"anaerobicFermentation","cold_secondary_feed","sum","factory",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","factory",0.00
"anaerobicFermentation","cold_secondary_feed","wint","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_feed","sum","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_feed","wint","factory_blades",0.00
"anaerobicFermentation","cold_secondary_feed","sum","factory_blades",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","factory_blades",0.00
"anaerobicFermentation","cold_secondary_feed","wint","hospital",0.00
"anaerobicFermentation","cold_secondary_feed","sum","hospital",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","hospital",0.00
"anaerobicFermentation","cold_secondary_feed","wint","multifunction",0.00
"anaerobicFermentation","cold_secondary_feed","sum","multifunction",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","multifunction",0.00
"anaerobicFermentation","cold_secondary_feed","wint","northDistrict",0.00
"anaerobicFermentation","cold_secondary_feed","sum","northDistrict",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","northDistrict",0.00
"anaerobicFermentation","cold_secondary_feed","wint","quality",0.00
"anaerobicFermentation","cold_secondary_feed","sum","quality",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","quality",0.00
"anaerobicFermentation","cold_secondary_feed","wint","reserved",0.00
"anaerobicFermentation","cold_secondary_feed","sum","reserved",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","reserved",0.00
"anaerobicFermentation","cold_secondary_feed","wint","residential",0.00
"anaerobicFermentation","cold_secondary_feed","sum","residential",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","residential",0.00
"anaerobicFermentation","cold_secondary_feed","wint","school",0.00
"anaerobicFermentation","cold_secondary_feed","sum","school",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","school",0.00
"anaerobicFermentation","cold_secondary_feed","wint","tech",0.00
"anaerobicFermentation","cold_secondary_feed","sum","tech",0.00
"anaerobicFermentation","cold_secondary_feed","shoulder","tech",0.00
"anaerobicFermentation","cold_secondary_return","wint","dormitories",0.00
"anaerobicFermentation","cold_secondary_return","sum","dormitories",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","dormitories",0.00
"anaerobicFermentation","cold_secondary_return","wint","energyIsland",0.00
"anaerobicFermentation","cold_secondary_return","sum","energyIsland",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","energyIsland",0.00
"anaerobicFermentation","cold_secondary_return","wint","factory",0.00
"anaerobicFermentation","cold_secondary_return","sum","factory",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","factory",0.00
"anaerobicFermentation","cold_secondary_return","wint","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_return","sum","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","factory_assembly",0.00
"anaerobicFermentation","cold_secondary_return","wint","factory_blades",0.00
"anaerobicFermentation","cold_secondary_return","sum","factory_blades",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","factory_blades",0.00
"anaerobicFermentation","cold_secondary_return","wint","hospital",0.00
"anaerobicFermentation","cold_secondary_return","sum","hospital",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","hospital",0.00
"anaerobicFermentation","cold_secondary_return","wint","multifunction",0.00
"anaerobicFermentation","cold_secondary_return","sum","multifunction",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","multifunction",0.00
"anaerobicFermentation","cold_secondary_return","wint","northDistrict",0.00
"anaerobicFermentation","cold_secondary_return","sum","northDistrict",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","northDistrict",0.00
"anaerobicFermentation","cold_secondary_return","wint","quality",0.00
"anaerobicFermentation","cold_secondary_return","sum","quality",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","quality",0.00
"anaerobicFermentation","cold_secondary_return","wint","reserved",0.00
"anaerobicFermentation","cold_secondary_return","sum","reserved",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","reserved",0.00
"anaerobicFermentation","cold_secondary_return","wint","residential",0.00
"anaerobicFermentation","cold_secondary_return","sum","residential",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","residential",0.00
"anaerobicFermentation","cold_secondary_return","wint","school",0.00
"anaerobicFermentation","cold_secondary_return","sum","school",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","school",0.00
"anaerobicFermentation","cold_secondary_return","wint","tech",0.00
"anaerobicFermentation","cold_secondary_return","sum","tech",0.00
"anaerobicFermentation","cold_secondary_return","shoulder","tech",0.00
"anaerobicFermentation","cool","wint","dormitories",0.00
"anaerobicFermentation","cool","sum","dormitories",0.00
"anaerobicFermentation","cool","shoulder","dormitories",0.00
"anaerobicFermentation","cool","wint","energyIsland",0.00
"anaerobicFermentation","cool","sum","energyIsland",0.00
"anaerobicFermentation","cool","shoulder","energyIsland",0.00
"anaerobicFermentation","cool","wint","factory",0.00
"anaerobicFermentation","cool","sum","factory",0.00
"anaerobicFermentation","cool","shoulder","factory",0.00
"anaerobicFermentation","cool","wint","factory_assembly",0.00
"anaerobicFermentation","cool","sum","factory_assembly",0.00
"anaerobicFermentation","cool","shoulder","factory_assembly",0.00
"anaerobicFermentation","cool","wint","factory_blades",0.00
"anaerobicFermentation","cool","sum","factory_blades",0.00
"anaerobicFermentation","cool","shoulder","factory_blades",0.00
"anaerobicFermentation","cool","wint","hospital",0.00
"anaerobicFermentation","cool","sum","hospital",0.00
"anaerobicFermentation","cool","shoulder","hospital",0.00
"anaerobicFermentation","cool","wint","multifunction",0.00
"anaerobicFermentation","cool","sum","multifunction",0.00
"anaerobicFermentation","cool","shoulder","multifunction",0.00
"anaerobicFermentation","cool","wint","northDistrict",0.00
"anaerobicFermentation","cool","sum","northDistrict",0.00
"anaerobicFermentation","cool","shoulder","northDistrict",0.00
"anaerobicFermentation","cool","wint","quality",0.00
"anaerobicFermentation","cool","sum","quality",0.00
"anaerobicFermentation","cool","shoulder","quality",0.00
"anaerobicFermentation","cool","wint","reserved",0.00
"anaerobicFermentation","cool","sum","reserved",0.00
"anaerobicFermentation","cool","shoulder","reserved",0.00
"anaerobicFermentation","cool","wint","residential",0.00
"anaerobicFermentation","cool","sum","residential",0.00
"anaerobicFermentation","cool","shoulder","residential",0.00
"anaerobicFermentation","cool","wint","school",0.00
"anaerobicFermentation","cool","sum","school",0.00
"anaerobicFermentation","cool","shoulder","school",0.00
"anaerobicFermentation","cool","wint","tech",0.00
"anaerobicFermentation","cool","sum","tech",0.00
"anaerobicFermentation","cool","shoulder","tech",0.00
"anaerobicFermentation","diesel","wint","dormitories",0.00
"anaerobicFermentation","diesel","sum","dormitories",0.00
"anaerobicFermentation","diesel","shoulder","dormitories",0.00
"anaerobicFermentation","diesel","wint","energyIsland",0.00
"anaerobicFermentation","diesel","sum","energyIsland",0.00
"anaerobicFermentation","diesel","shoulder","energyIsland",0.00
"anaerobicFermentation","diesel","wint","factory",0.00
"anaerobicFermentation","diesel","sum","factory",0.00
"anaerobicFermentation","diesel","shoulder","factory",0.00
"anaerobicFermentation","diesel","wint","factory_assembly",0.00
"anaerobicFermentation","diesel","sum","factory_assembly",0.00
"anaerobicFermentation","diesel","shoulder","factory_assembly",0.00
"anaerobicFermentation","diesel","wint","factory_blades",0.00
"anaerobicFermentation","diesel","sum","factory_blades",0.00
"anaerobicFermentation","diesel","shoulder","factory_blades",0.00
"anaerobicFermentation","diesel","wint","hospital",0.00
"anaerobicFermentation","diesel","sum","hospital",0.00
"anaerobicFermentation","diesel","shoulder","hospital",0.00
"anaerobicFermentation","diesel","wint","multifunction",0.00
"anaerobicFermentation","diesel","sum","multifunction",0.00
"anaerobicFermentation","diesel","shoulder","multifunction",0.00
"anaerobicFermentation","diesel","wint","northDistrict",0.00
"anaerobicFermentation","diesel","sum","northDistrict",0.00
"anaerobicFermentation","diesel","shoulder","northDistrict",0.00
"anaerobicFermentation","diesel","wint","quality",0.00
